Company,Title,Date,URL,Safety_category,URL_processed,Abstract
Google DeepMind,Sociotechnical Safety Evaluation of generative AI systems,18-Oct-23,https://deepmind.google/research/publications/45425/,,https://deepmind.google/research/publications/45425/,"Generative AI systems produce potential ethical and social risks that require comprehensive evaluation. In this paper, we propose a three-layered framework toward a structured, sociotechnical approach to evaluate these risks. The approach here evolves from a system safety perspective, particularly the insight that context determines whether a given capability causes harm. Applied to AI, this perspective shows that evaluation at multiple layers of analysis is required in order to assess whether or not an AI system may cause a given harm. Sociotechnical evaluation begins with the main current approach to safety evaluation, capability testing, which considers AI system outputs and their components in isolation. Building on this, it accounts for two further layers of context. The second layer centres the human interacting with a system to assess harm that may occur at the point of use. Broader systemic impacts on the structures into which an AI system is embedded require evaluation at the third, systemic evaluation layer. The second main contribution of this paper is an overview of the current state of sociotechnical evaluation. Reviewing all available evaluations for social and ethical risks known to a wide range of cross-industry researchers, we map gaps in the status quo. We then carefully lay out a roadmap of tractable steps toward closing the identified gaps."
Google DeepMind,DyST: Towards Dynamic Neural Scene Representations on Real-World Videos,9-Oct-23,https://deepmind.google/research/publications/48657/,,https://deepmind.google/research/publications/48657/,"Visual understanding of our world goes beyond the semantics and flat structure of individual images. In this paper, we work towards capturing both the 3D structure as well as the dynamics of real-world scenes from monocular real-world videos. Our model, the Dynamic Scene Transformer (DyST), builds upon recent work in neural scene representation and learns a latent decomposition into scene content as well as per-view scene dynamics and camera pose. This separation is achieved through a special co-training scheme on monocular videos and our new synthetic dataset DySO. DyST learns tangible latent representations for dynamic scenes that enable view generation with separate control over the camera and the content of the scene."
Google DeepMind,Step-Back Prompting Enables Reasoning via Abstraction in Large Language Models,9-Oct-23,https://deepmind.google/research/publications/50274/,,https://deepmind.google/research/publications/50274/,"We present STEP-BACK PROMPTING, a simple prompting technique that enables LLMs to do abstractions to derive high-level concepts and first principles from instances containing specific details. Using the concepts and principles to guide the reasoning steps, LLMs significantly improve their abilities in following a correct reasoning path towards the solution. We conduct experiments of STEP-BACK PROMPTING with PaLM-2 models and observe substantial performance gains on a wide range of challenging reasoning-intensive tasks including STEM, Knowledge QA, and Multi-Hop Reasoning. For instance, STEP-BACK PROMPTING improves PaLM-2L performance on MMLU Physics and Chemistry by 7% and 11%, TimeQA by 34%, and MuSiQue by 7%."
Google DeepMind,Learning Interactive Real-World Simulator,9-Oct-23,https://deepmind.google/research/publications/47545/,,https://deepmind.google/research/publications/47545/,"Generative models trained on internet data have revolutionized how text, image, and video content can be created. Perhaps the next milestone for generative models is to simulate the real world in response to actions carried out by humans, robots, and other types of interactive agents. Applications of a real-world simulator range from controllable content creation in games and movies to training embodied agents purely in simulation that can be directly deployed in the real world. In this paper, we explore these possibilities around learning a universal simulator (UniSim) of real-world interactions through generative modeling. We first make the important observation that natural datasets available for learning a real-world simulator are often rich in different axes (e.g., rich labeled objects in image data, rich actions in robotics data, and rich movements in navigation data). With careful orchestration of diverse datasets each serving a different piece of the puzzle, UniSim can emulate how humans and agents interact with the world by simulating the visual outcome of both high-level instructions such as “open the drawer” and low-level controls such as “move to x, y location” from otherwise static scenes and objects. The usage of a real-world simulator is vast. As an example, we use UniSim to simulate interactive experiences to train high-level vision-language planners and low-level reinforcement learning policies, both of which exhibit significant real-world transfer from purely training in a real-world like simulator. Lastly, we show that other types of intelligence such as video captioning and detection models can also benefit from simulated experiences of UniSim, opening up even wider applications of a real-world simulator."
Google DeepMind,Repelling Random Walks,7-Oct-23,https://deepmind.google/research/publications/48455/,,https://deepmind.google/research/publications/48455/,"We present a novel quasi-Monte Carlo mechanism to improve graph-based sampling, coined repelling random walks. By inducing correlations between the trajectories of an interacting ensemble such that their marginal transition probabilities are unmodified, we are able to explore the graph more efficiently, improving the concentration of statistical estimators whilst leaving them unbiased. The mechanism has a trivial drop-in implementation. We showcase the effectiveness of repelling random walks in a range of settings including estimation of graph kernels, the PageRank vector and graphlet concentrations. We provide detailed experimental evaluation and robust theoretical guarantees. To our knowledge, repelling random walks constitute the first rigorously studied quasi-Monte Carlo scheme correlating the directions of walkers on a graph, inviting new research in this exciting nascent domain."
Google DeepMind,Universal Graph Random Features,7-Oct-23,https://deepmind.google/research/publications/48555/,,https://deepmind.google/research/publications/48555/,"We propose a novel random walk-based algorithm for unbiased estimation of arbitrary functions of a weighted adjacency matrix, coined universal graph random features (u-GRFs). This includes many of the most popular examples of kernels defined on the nodes of a graph. Our algorithm enjoys subquadratic time complexity with respect to the number of nodes, overcoming the notoriously prohibitive cubic scaling of exact graph kernel evaluation. It can also be trivially distributed across machines, permitting learning on much larger networks. At the heart of the algorithm is a modulation function which upweights or downweights the contribution from different random walks depending on their lengths. We show that by parameterising it with a neural network we can obtain u-GRFs that give higher-quality kernel estimates or perform efficient, scalable kernel learning. We provide robust theoretical analysis and support our findings with experiments including pointwise estimation of fixed graph kernels, solving non-homogeneous graph ordinary differential equations, node clustering and kernel regression on triangular meshes."
Google DeepMind,Assessing LLMs on Climate Information,5-Oct-23,https://deepmind.google/research/publications/43202/,,https://deepmind.google/research/publications/43202/,"Understanding how climate change affects us and learning about available solutions are key steps toward empowering individuals and communities to mitigate and adapt successfully. As Large Language Models (LLMs) rise in popularity, it is necessary to assess their capability in this domain. In this study, we present a comprehensive evaluation framework, grounded in science communication principles, to analyze LLM responses on climate change topics. This framework emphasizes both the presentational and epistemological adequacy of answers, offering a fine-grained analysis of LLM response systems. Spanning 8 dimensions, our framework discerns up to 30 distinct issues in model outputs. The task is an excellent real-world example for a growing number of problems where LLM abilities can exceed those of humans. To address these challenges, we provide a practical protocol for scalable oversight using AI assistance, and rely on raters with relevant educational background. We evaluate several recent LLMs and conduct a thorough analysis of the results. Our comprehensive analysis sheds light on the potential and limitations of LLMs in the realm of climate communication."
Google DeepMind,An Impossibility Theorem in Game Dynamics,5-Oct-23,https://deepmind.google/research/publications/29062/,,https://deepmind.google/research/publications/29062/,"The Nash equilibrium—a combination of choices by the players of a game from which no self-interested player would deviate—is the predominant solution concept in game theory. Even though every game has a Nash equilibrium, it is not known whether there are deterministic behaviors of the players who play a game repeatedly that are guaranteed to converge to a Nash equilibrium of the game from all starting points. If one assumes that the players’ behavior is a discrete-time or continuous-time rule whereby the current mixed strategy profile is mapped to the next, this question becomes a problem in the theory of dynamical systems. We apply this theory, and in particular Conley index theory, to prove a general impossibility result: There exist games, for which all game dynamics fail to converge to Nash equilibria from all starting points. The games which help prove this impossibility result are degenerate, but we conjecture that the same result holds, under computational complexity assumptions, for nondegenerate games. We also prove a stronger impossibility result for the solution concept of approximate Nash equilibria: For a set of games of positive measure, no game dynamics can converge to the set of approximate Nash equilibria for a sufficiently small yet substantial approximation bound. Our results establish that, although the notions of Nash equilibrium and its computation-inspired approximations are universally applicable in all games, they are fundamentally incomplete as predictors of long-term player behavior."
Google DeepMind,Large Language Models Cannot Self-Correct Reasoning Yet,3-Oct-23,https://deepmind.google/research/publications/48252/,,https://deepmind.google/research/publications/48252/,"Large Language Models (LLMs) have emerged as a groundbreaking technology with their unparalleled text generation capabilities across various applications. Nevertheless, concerns persist regarding the accuracy and appropriateness of their generated content. A contemporary methodology, self-correction, has been proposed as a remedy to these issues. Building upon this premise, this paper critically examines the role and efficacy of self-correction within LLMs, shedding light on its true potential and limitations. Central to our investigation is the notion of intrinsic self-correction, whereby an LLM attempts to correct its initial responses based solely on its inherent capabilities, without any external feedback. Contrary to popular belief, our research indicates that LLMs might find this task challenging, especially in the context of reasoning, and at times, their performance might even degrade post self-correction. Given our findings, we encourage the community to approach this concept with both prudence and critical consideration."
Google DeepMind,Large Language Models as Analogical Reasoners,3-Oct-23,https://deepmind.google/research/publications/51283/,,https://deepmind.google/research/publications/51283/,"Chain-of-thought (CoT) prompting for language models demonstrates impressive performance across reasoning tasks, but typically demands labeled exemplars of the reasoning process. In this work, we introduce a new prompting approach, analogical reasoning, designed to automatically guide the reasoning process of large language models. Drawing inspiration from how humans recall relevant past experiences when addressing new challenges, our approach makes language models self-generate relevant exemplars or lessons in the context, before proceeding to solve the given problem. This method presents several advantages: it obviates the need for manual annotation or external data retrieval, offering generality and convenience, while also tailoring generated exemplars to each unique problem, offering adaptability. Experimental results show that our approach outperforms 0-shot CoT and few-shot CoT in a variety of reasoning tasks, including math problem solving in GSM8K and MATH, code generation in Codeforces, and other reasoning tasks in BIG-Bench, with an average accuracy gain of +5%."
Google DeepMind,TAPIR: Tracking Any Point with per-frame Initialization and temporal Refinement,2-Oct-23,https://deepmind.google/research/publications/26336/,,https://deepmind.google/research/publications/26336/,"We present a novel model for Tracking Any Point (TAP) that effectively tracks any queried point on any physical surface throughout a video sequence. Our approach employs two stages: (1) a matching stage, which independently locates a suitable candidate point match for the query point on every other frame, and (2) a refinement stage, which updates both the trajectory and query features based on local correlations. The resulting model surpasses all baseline methods by a significant margin on the TAP-Vid benchmark, as demonstrated by an approximate 20% absolute average Jaccard (AJ) improvement on DAVIS. Our model facilitates fast inference on long and high-resolution video sequences. On a modern GPU, our implementation has the capacity to track points faster than real-time, and can be flexibly extended to higher-resolution videos. Given the high-quality trajectories extracted from a large dataset, we demonstrate a proof-of-concept diffusion model which generates trajectories from static images, enabling plausible animations. Visualizations, source code, and pretrained models can be found at https://deepmind-tapir.github.io/"
Google DeepMind,3D Neural Embedding Likelihood: Probabilistic Inverse Graphics for Robust 6D Pose Estimation,2-Oct-23,https://deepmind.google/research/publications/14720/,,https://deepmind.google/research/publications/14720/,"The ability to perceive and understand 3D scenes is crucial for many applications in computer vision and robotics. Inverse graphics is an appealing approach to 3D scene understanding that aims to infer the 3D scene structure from 2D images. In this paper, we introduce probabilistic modeling to the inverse graphics framework to quantify uncertainty and achieve robustness in 6D pose estimation tasks. Specifically, we propose 3D Neural Embedding Likelihood (3DNEL) as a unified probabilistic model over RGB-D images, and develop efficient inference procedures on 3D scene descriptions. 3DNEL effectively combines learned neural embeddings from RGB with depth information to improve robustness in sim-to-real 6D object pose estimation from RGB-D images. Performance on the YCB-Video dataset is on par with state-of-the-art yet is much more robust in challenging regimes. In contrast to discriminative approaches, 3DNEL's probabilistic generative formulation jointly models multiple objects in a scene, quantifies uncertainty in a principled way, and handles object pose tracking under heavy occlusion. Finally, 3DNEL provides a principled framework for incorporating prior knowledge about the scene and objects, which allows natural extension to additional tasks like camera pose tracking from video."
Google DeepMind,Theoretical and Practical Perspectives on what Influence Functions Do,23-Sep-23,https://deepmind.google/research/publications/56635/,,https://deepmind.google/research/publications/56635/,"Influence functions (IF) have been seen as a technique for explaining model predictions through the lens of the training data. Their utility is assumed to be in identifying training examples ""responsible"" for a prediction so that, for example, correcting a prediction is possible by intervening on those examples (removing or editing them) and retraining the model. However, recent empirical studies have shown that the existing methods of estimating IF predict the leave-one-out-and-retrain effect poorly.
In order to understand the mismatch between the theoretical promise and the practical results, we analyse five assumptions made by IF methods which are problematic for modern-scale deep neural networks and which concern convexity, numeric stability, training trajectory and parameter divergence. This allows us to clarify what can be expected theoretically from IF. We show that while most assumptions can be addressed successfully, the parameter divergence poses a clear limitation on the predictive power of IF: influence fades over training time even with deterministic training. We illustrate this theoretical result with BERT and ResNet models.
Another conclusion from the theoretical analysis is that IF are still useful for model debugging and correcting even though some of the assumptions made in prior work do not hold: using natural language processing and computer vision tasks, we verify that mis-predictions can be successfully corrected by taking only a few fine-tuning steps on influential examples."
Google DeepMind,Self-Predictive Universal AI,21-Sep-23,https://deepmind.google/research/publications/34416/,,https://deepmind.google/research/publications/34416/,"Reinforcement Learning (RL) algorithms typically utilize learning and/or planning techniques to derive effective policies. The integration of both approaches has proven to be highly successful in addressing complex sequential decision-making challenges, as evidenced by algorithms such as AlphaZero and MuZero, which consolidate the planning process into a parametric search-policy. AIXI, the most potent theoretical universal agent, leverages planning through comprehensive search as its primary means to find an optimal policy. Here we define an alternative universal agent, which we call Self-AIXI, that on the contrary to AIXI, maximally exploits learning to obtain good policies. It does so by self-predicting its own stream of action data, which is generated, similarly to other TD(0) agents, by taking an action maximization step over the current on-policy (universal mixture-policy) Q-value estimates. We prove that Self-AIXI converges to AIXI, and inherits a series of properties like maximal Legg-Hutter intelligence and the self-optimizing property."
Google DeepMind,Accurate proteome-wide missense variant effect prediction with AlphaMissense,19-Sep-23,https://deepmind.google/research/publications/21083/,,https://deepmind.google/research/publications/21083/,"The vast majority of missense variants observed in the human genome are of unknown clinical significance. We present AlphaMissense, an adaptation of AlphaFold fine-tuned on human and primate variant population frequency databases to predict missense variant pathogenicity. By combining structural context and evolutionary conservation, our model achieves state-of-the-art results across a wide range of genetic and experimental benchmarks, all without explicitly training on such data. The average pathogenicity score of genes is also predictive for their cell essentiality, capable of identifying short essential genes that existing statistical approaches are underpowered to detect. As a resource to the community, we provide a database of predictions for all possible human single amino acid substitutions and classify 89% of missense variants as either likely benign or likely pathogenic."
Google DeepMind,Revisiting Energy Based Models as Policies: Ranking Noise Contrastive Estimation and Interpolating Energy Models,11-Sep-23,https://deepmind.google/research/publications/82491/,,https://deepmind.google/research/publications/82491/,"Sumeet Singh, Stephen Tu*, Vikas Sindhwani"
Google DeepMind,Massively Scalable Inverse Reinforcement Learning for Route Optimization,10-Sep-23,https://deepmind.google/research/publications/34011/,,https://deepmind.google/research/publications/34011/,"Globally-scalable route optimization based on human preferences remains an open problem. Although past work created increasingly general solutions for the inverse reinforcement learning (IRL) formulation, these have not been successfully scaled to world-sized MDPs (200M states), large datasets (110M samples), and nearly foundation-sized models (360M parameters). In this work, we surpass this scale through a series of advancements focused on graph compression, parallelization, and problem initialization based on dominant eigenvectors. We introduce Receding Horizon Inverse Planning (RHIP), an approximated IRL algorithm which generalizes existing work and enables control of key performance trade-offs via a planning horizon parameter. Our policy achieves an 18% improvement in global route quality, and, to our knowledge, is the largest instance of IRL in a real-world setting to date. We include insightful negative results on state-of-the-art eigenvalue solvers, and identify future opportunities to further improve performance via IRL-specific batching strategies. Our results show critical benefits to more sustainable modes of transportation (e.g. two-wheelers), where factors beyond journey time (e.g. route safety) play an outsized role."
Google DeepMind,Estimating Gibbs free energies via isobaric-isothermal flows,4-Sep-23,https://deepmind.google/research/publications/16942/,,https://deepmind.google/research/publications/16942/,"We present a machine-learning model based on normalizing flows that is trained to sample from the isobaric-isothermal ensemble. In our approach, we approximate the joint distribution of a fully-flexible triclinic simulation box and particle coordinates to achieve a desired internal pressure. This novel extension of flow-based sampling to the isobaric-isothermal ensemble yields direct estimates of Gibbs free energies. We test our NPT-flow on monatomic water in the cubic and hexagonal ice phases and find excellent agreement of Gibbs free energies and other observables compared with established baselines."
Google DeepMind,RoboTAP: Tracking Arbitrary Points for Few-Shot Visual Imitation,31-Aug-23,https://deepmind.google/research/publications/38759/,,https://deepmind.google/research/publications/38759/,"For robots to be useful outside labs and factories we need to be able to teach them new useful behaviors quickly. Current approaches lack either the generality to onboard new tasks without task-specific engineering, or else lack the data-efficiency to do so in an amount of time that enables practical use. In this work we explore dense tracking as a representational bottleneck to allow fast and general-purpose learning from demonstration. Our approach utilizes Track-Any-Point (TAP) models to isolate the relevant motion in a demonstration, and parameterize a low-level controller to reproduce this motion across changes in the scene. We show that this results in robust robot policies that can solve complex object-arrangement tasks such as kitting, stacking up to four objects, and even full path-following tasks such as applying glue and sticking objects together, all from demonstrations that can be collected in minutes."
Google DeepMind,Natural Quantum Monte Carlo Computation of Excited States,31-Aug-23,https://deepmind.google/research/publications/41485/,,https://deepmind.google/research/publications/41485/,"We present a variational Monte Carlo algorithm for estimating the lowest excited states of a quantum system which is a natural generalization of the estimation of ground states. The method requires no explicit orthogonalization of the different states, instead transforming the problem of finding excited states of a given system into that of finding the ground state of an expanded system. Expected values of arbitrary observables can be calculated, including mixed expectations between different states such as the transition dipole moment. Although the method is entirely general, it works particularly well in conjunction with recent work on using neural networks as variational Ansätze for many-electron systems, and we show that by combining this method with the FermiNet and Psiformer Ansätze we can accurately recover vertical excitation energies and oscillator strengths on molecules as large as benzene. Beyond the examples on molecules presented here, we expect this technique will be of great interest for applications of variational quantum Monte Carlo to atomic, nuclear and condensed matter physics."
Google DeepMind,Nevis’22: A Stream of 100 Tasks Sampled from 30 Years of Computer Vision Research,22-Aug-23,https://deepmind.google/research/publications/32195/,,https://deepmind.google/research/publications/32195/,"A shared goal of several machine learning communities like continual learning, meta-learning and transfer learning, is to design algorithms and models that efficiently and robustly adapt to unseen tasks. An even more ambitious goal is to build models that never stop adapting, and that become increasingly more efficient through time by suitably transferring the accrued knowledge.
Beyond the study of the actual learning algorithm and model architecture, there are several hurdles towards our quest to build such models, such as the choice of learning protocol, metric of success and data needed to validate research hypotheses. In this work, we introduce the Never-Ending VIsual-classification Stream (NEVIS'22), a benchmark consisting of a stream of over $100$ visual classification tasks, sorted chronologically and extracted from papers sampled uniformly from computer vision proceedings spanning the last three decades. The resulting stream reflects what the research community thought was meaningful at any point in time, and it serves as an ideal test bed to assess how well models can adapt to new tasks, and do so better and more efficiently as time goes by. Despite being limited to classification, the resulting stream has a rich diversity of tasks from OCR, to texture analysis, scene recognition, and so forth. The diversity is also reflected in the wide range of dataset sizes, spanning over four orders of magnitude. Overall, NEVIS'22 poses an unprecedented challenge for current sequential learning approaches due to the scale and diversity of tasks, yet with a low entry barrier as it is limited to a single modality and well understood supervised learning problems. Moreover, we provide a reference implementation including strong baselines and an evaluation protocol to compare methods in terms of their trade-off between accuracy and compute. We hope that NEVIS'22 can be useful to researchers working on continual learning, meta-learning, AutoML and more generally sequential learning, and help these communities join forces towards more robust models that efficiently adapt to a never ending stream of data."
Google DeepMind,Levin Tree Search with Context Models,19-Aug-23,https://deepmind.google/research/publications/21589/,,https://deepmind.google/research/publications/21589/,Levin Tree Search (LTS) is a tree/graph search algorithm guided by a (conditional and contextual) probability distribution over action sequences. It comes with strong theoretical guarantees on the search effort required before finding a solution. It also comes with its own loss function (aka objective function) so that a parameterized policy can be learnt to minimize the search effort.
Google DeepMind,Advances in ML-based sampling for Lattice-QCD,4-Aug-23,https://deepmind.google/research/publications/8258/,,https://deepmind.google/research/publications/8258/,"Generative models are one of the successes of ML, ever growing in sophistication, examples blah blah. There is greatpotential for transformative impact applying this technology to computational problems in the science domain, but typicallythese problems have unique structures and features which require custom algorithms and approaches. This Nature Perspectiveoutlines the challenges and opportunities that arise in the application machine learning and in particular generative models forsampling problems in physics, with a focus on the use case of lattice quantum field theory calculations. LQFT is one of the mostsignificant consumers of open-science computing resources, so both the challenges – which involve scaling custom ML-basedsampling to exascale HPC resources – and the benefits of breaking through current computational barriers, are immense."
Google DeepMind,Line Search for Convex Minimization,1-Aug-23,https://deepmind.google/research/publications/37648/,,https://deepmind.google/research/publications/37648/,"Golden-section search and bisection search are the two main principled algorithms for 1d minimization of quasiconvex (unimodal) functions.
The first one only uses function queries, while the second one
also uses gradient queries.
Other algorithms exist under much stronger assumptions, such as Newton's method for twice-differentiable, strongly convex functions with Lipschitz gradients.
However, to the best of our knowledge, there is no principled exact line search algorithm that for general convex functions — including piecewise-linear and max-compositions of convex functions — that takes advantage of convexity."
Google DeepMind,Search-Improved Game-Theoretic Multiagent Reinforcement Learning in General and Negotiation Games,,https://arxiv.org/abs/2302.00797,,https://arxiv.org/abs/2302.00797,"Multiagent reinforcement learning (MARL) has benefited significantly from
population-based and game-theoretic training regimes. One approach,
Policy-Space Response Oracles (PSRO), employs standard reinforcement learning
to compute response policies via approximate best responses and combines them
via meta-strategy selection. We augment PSRO by adding a novel search procedure
with generative sampling of world states, and introduce two new meta-strategy
solvers based on the Nash bargaining solution. We evaluate PSRO's ability to
compute approximate Nash equilibrium, and its performance in two negotiation
games: Colored Trails, and Deal or No Deal. We conduct behavioral studies where
human participants negotiate with our agents ($N = 346$). We find that search
with generative modeling finds stronger policies during both training time and
test time, enables online Bayesian co-player prediction, and can produce agents
that achieve comparable social welfare negotiating with humans as humans
trading among themselves."
Google DeepMind,Is forgetting less a good inductive bias for forward transfer?,,https://openreview.net/forum?id=dL35lx-mTEs,,https://openreview.net/forum?id=dL35lx-mTEs,"One of the main motivations of studying continual learning is that the problem setting allows a model to accrue knowledge from past tasks to learn new tasks more efficiently. However, recent studies suggest that the key metric that continual learning algorithms optimize, reduction in catastrophic forgetting, does not correlate well with the forward transfer of knowledge. We believe that the conclusion previous works reached is due to the way they measure forward transfer. We argue that the measure of forward transfer to a task should not be affected by the restrictions placed on the continual learner in order to preserve knowledge of previous tasks. Instead, forward transfer should be measured by how easy it is to learn a new task given a set of representations produced by continual learning on previous tasks. Under this notion of forward transfer, we evaluate different continual learning algorithms on a variety of image classification benchmarks. Our results indicate that less forgetful representations lead to a better forward transfer suggesting a strong correlation between retaining past information and learning efficiency on new tasks. Further, we found less forgetful representations to be more diverse and discriminative compared to their forgetful counterparts. "
Google DeepMind,Meta-Learning Black-Box Optimization via Black-Box Optimization,,https://openreview.net/forum?id=mFDU0fP3EQH,,https://openreview.net/forum?id=mFDU0fP3EQH,"Optimizing functions without access to gradients is the remit of black-box meth- ods such as evolution strategies. While highly general, their learning dynamics are often times heuristic and inflexible — exactly the limitations that meta-learning can address. Hence, we propose to discover effective update rules for evolution strategies via meta-learning. Concretely, our approach employs a search strategy parametrized by a self-attention-based architecture, which guarantees the update rule is invariant to the ordering of the candidate solutions. We show that meta-evolving this system on a small set of representative low-dimensional analytic optimization problems is sufficient to discover new evolution strategies capable of generalizing to unseen optimization problems, population sizes and optimization horizons. Furthermore, the same learned evolution strategy can outperform established neuroevolution baselines on supervised and continuous control tasks. As additional contributions, we ablate the individual neural network components of our method; reverse engineer the learned strategy into an explicit heuristic form, which remains highly competitive; and show that it is possible to self-referentially train an evolution strategy from scratch, with the learned update rule used to drive the outer meta-learning loop."
Google DeepMind,"Equilibrium-Invariant Embedding, Metric Space, and Fundamental Set of 2×2 Normal-Form Games",,https://arxiv.org/pdf/2304.09978,,https://arxiv.org/pdf/2304.09978,"Equilibrium solution concepts of normal-form games, such as Nash equilibria,
correlated equilibria, and coarse correlated equilibria, describe the joint
strategy profiles from which no player has incentive to unilaterally deviate.
They are widely studied in game theory, economics, and multiagent systems.
Equilibrium concepts are invariant under certain transforms of the payoffs. We
define an equilibrium-inspired distance metric for the space of all normal-form
games and uncover a distance-preserving equilibrium-invariant embedding.
Furthermore, we propose an additional transform which defines a
better-response-invariant distance metric and embedding. To demonstrate these
metric spaces we study $2\times2$ games. The equilibrium-invariant embedding of
$2\times2$ games has an efficient two variable parameterization (a reduction
from eight), where each variable geometrically describes an angle on a unit
circle. Interesting properties can be spatially inferred from the embedding,
including: equilibrium support, cycles, competition, coordination, distances,
best-responses, and symmetries. The best-response-invariant embedding of
$2\times2$ games, after considering symmetries, rediscovers a set of 15 games,
and their respective equivalence classes. We propose that this set of game
classes is fundamental and captures all possible interesting strategic
interactions in $2\times2$ games. We introduce a directed graph representation
and name for each class. Finally, we leverage the tools developed for
$2\times2$ games to develop game theoretic visualizations of large normal-form
and extensive-form games that aim to fingerprint the strategic interactions
that occur within."
Google DeepMind,Fitting Autoregressive Graph Generative Models through Maximum Likelihood Estimation,,https://jmlr.org/papers/volume24/22-0337/22-0337,,https://jmlr.org/papers/volume24/22-0337/22-0337,
Google DeepMind,Rethinking Evaluation Practices in Visual Question Answering: A Case Study on Out-of-Distribution Generalization,,https://arxiv.org/abs/2205.12191,,https://arxiv.org/abs/2205.12191,"Vision-and-language (V&L) models pretrained on large-scale multimodal data
have demonstrated strong performance on various tasks such as image captioning
and visual question answering (VQA). The quality of such models is commonly
assessed by measuring their performance on unseen data that typically comes
from the same distribution as the training data. However, when evaluated under
out-of-distribution (out-of-dataset) settings for VQA, we observe that these
models exhibit poor generalization. We comprehensively evaluate two pretrained
V&L models under different settings (i.e. classification and open-ended text
generation) by conducting cross-dataset evaluations. We find that these models
tend to learn to solve the benchmark, rather than learning the high-level
skills required by the VQA task. We also find that in most cases generative
models are less susceptible to shifts in data distribution compared to
discriminative ones, and that multimodal pretraining is generally helpful for
OOD generalization. Finally, we revisit assumptions underlying the use of
automatic VQA evaluation metrics, and empirically show that their stringent
nature repeatedly penalizes models for correct responses."
Google DeepMind,Three ways to improve feature alignment for open vocabulary detection,,https://arxiv.org/pdf/2303.13518,,https://arxiv.org/pdf/2303.13518,"The core problem in zero-shot open vocabulary detection is how to align
visual and text features, so that the detector performs well on unseen classes.
Previous approaches train the feature pyramid and detection head from scratch,
which breaks the vision-text feature alignment established during pretraining,
and struggles to prevent the language model from forgetting unseen classes.
  We propose three methods to alleviate these issues. Firstly, a simple scheme
is used to augment the text embeddings which prevents overfitting to a small
number of classes seen during training, while simultaneously saving memory and
computation. Secondly, the feature pyramid network and the detection head are
modified to include trainable gated shortcuts, which encourages vision-text
feature alignment and guarantees it at the start of detection training.
Finally, a self-training approach is used to leverage a larger corpus of
image-text pairs thus improving detection performance on classes with no human
annotated bounding boxes.
  Our three methods are evaluated on the zero-shot version of the LVIS
benchmark, each of them showing clear and significant benefits. Our final
network achieves the new stateof-the-art on the mAP-all metric and demonstrates
competitive performance for mAP-rare, as well as superior transfer to COCO and
Objects365."
Google DeepMind,Fast exploration and learning of latent graphs with aliased observations,,https://arxiv.org/pdf/2303.07397,,https://arxiv.org/pdf/2303.07397,"We consider the problem of recovering a latent graph where the observations
at each node are \emph{aliased}, and transitions are stochastic. Observations
are gathered by an agent traversing the graph. Aliasing means that multiple
nodes emit the same observation, so the agent can not know in which node it is
located. The agent needs to uncover the hidden topology as accurately as
possible and in as few steps as possible. This is equivalent to efficient
recovery of the transition probabilities of a partially observable Markov
decision process (POMDP) in which the observation probabilities are known. An
algorithm for efficiently exploring (and ultimately recovering) the latent
graph is provided. Our approach is exponentially faster than naive exploration
in a variety of challenging topologies with aliased observations while
remaining competitive with existing baselines in the unaliased regime."
Google DeepMind,Evaluating Number Discrimination in Deep Neural Networks for Vision,,https://arxiv.org/abs/2303.07172,,https://arxiv.org/abs/2303.07172,"The ability to discriminate between large and small quantities is a core
aspect of basic numerical competence in both humans and animals. In this work,
we examine the extent to which the state-of-the-art neural networks designed
for vision exhibit this basic ability. Motivated by studies in animal and
infant numerical cognition, we use the numerical bisection procedure to test
number discrimination in different families of neural architectures. Our
results suggest that vision-specific inductive biases are helpful in numerosity
discrimination, as models with such biases have lowest test errors on the task,
and often have psychometric curves that qualitatively resemble those of humans
and animals performing the task. However, even the strongest models, as
measured on standard metrics of performance, fail to discriminate quantities in
transfer experiments with differing training and testing conditions, indicating
that such inductive biases might not be sufficient."
Google DeepMind,Denoising diffusion samplers,,https://arxiv.org/pdf/2302.13834,,https://arxiv.org/pdf/2302.13834,"Denoising diffusion models are a popular class of generative models providing
state-of-the-art results in many domains. One adds gradually noise to data
using a diffusion to transform the data distribution into a Gaussian
distribution. Samples from the generative model are then obtained by simulating
an approximation of the time-reversal of this diffusion initialized by Gaussian
samples. Practically, the intractable score terms appearing in the
time-reversed process are approximated using score matching techniques. We
explore here a similar idea to sample approximately from unnormalized
probability density functions and estimate their normalizing constants. We
consider a process where the target density diffuses towards a Gaussian.
Denoising Diffusion Samplers (DDS) are obtained by approximating the
corresponding time-reversal. While score matching is not applicable in this
context, we can leverage many of the ideas introduced in generative modeling
for Monte Carlo sampling. Existing theoretical results from denoising diffusion
models also provide theoretical guarantees for DDS. We discuss the connections
between DDS, optimal control and Schr\""odinger bridges and finally demonstrate
DDS experimentally on a variety of challenging sampling tasks."
Google DeepMind,Leveraging Jumpy Models for Planning and Fast Learning in Robotic Domains,,https://www.deepmind.com/research#,,https://www.deepmind.com/research#,
